mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__subsample,param_classifier__n_estimators,param_classifier__max_depth,param_classifier__learning_rate,param_classifier__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.6941349983215332,0.09813116468932043,0.002826976776123047,0.0001319656979384886,1.0,100,9,0.2,1.0,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 1.0}",0.9861191637392995,0.9804172251434855,0.9887878787878788,0.9860663202076015,0.971711259754738,0.9826203695266006,0.00609945618418654,21
0.5195466041564941,0.0066216703733595825,0.0026335716247558594,0.0001266464590938643,0.8,100,6,0.2,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.2, 'classifier__colsample_bytree': 0.8}",0.9861191637392995,0.9776631359420449,0.985957091496277,0.9805668292350194,0.9774600971547536,0.9815532635134788,0.0038236449030258014,22
2.882922077178955,0.5888656123468026,0.0029816627502441406,0.0001633343025829773,0.7,200,9,0.01,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9749193763736828,0.9804172251434855,0.9887878787878788,0.9804928482906422,0.9745916515426498,0.9798417960276676,0.005149400291927241,23
2.5895558834075927,0.06946462817286694,0.0029439449310302733,0.0002854318870355126,0.8,200,9,0.01,0.7,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 200, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9721857744245803,0.9775757575757575,0.9887878787878788,0.9833114646547483,0.9745916515426498,0.9792905053971228,0.006031003307969588,24
2.177418613433838,0.038610310598094014,0.002766704559326172,0.00014611325401626794,0.7,200,6,0.01,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 200, 'classifier__max_depth': 6, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9749193763736828,0.9804172251434855,0.985957091496277,0.9804928482906422,0.9745916515426498,0.9792756385693474,0.004203412599550297,25
1.3154074192047118,0.03341884932371383,0.0027858257293701173,0.000135163662335236,0.7,100,9,0.01,0.7,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.7}",0.9721857744245803,0.9748221466130529,0.985957091496277,0.9804928482906422,0.971711259754738,0.977033824115858,0.0054463628881661385,26
1.3612751483917236,0.040264919445664106,0.002624988555908203,0.00010089213975238815,0.7,100,9,0.01,0.8,"{'classifier__subsample': 0.7, 'classifier__n_estimators': 100, 'classifier__max_depth': 9, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.8}",0.9721857744245803,0.9748221466130529,0.985957091496277,0.9804928482906422,0.971711259754738,0.977033824115858,0.0054463628881661385,26
0.7871283531188965,0.2267177878651471,0.003086376190185547,0.0005448762811272517,0.8,100,3,0.01,0.8,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.8}",0.9666229293094964,0.9719696969696969,0.985957091496277,0.9777486195396643,0.9718251214434421,0.9748246917517152,0.006586304004220804,28
0.4758312225341797,0.019055543955459844,0.0024956703186035157,0.00010217615621986718,0.8,100,3,0.01,1.0,"{'classifier__subsample': 0.8, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 1.0}",0.9666229293094964,0.9691056012918096,0.9831818181818182,0.9749193763736828,0.9663238221632382,0.9720307094640092,0.006372762804839833,29
0.4118401527404785,0.008367962501753262,0.002546548843383789,5.675464010251978e-05,1.0,100,3,0.01,0.8,"{'classifier__subsample': 1.0, 'classifier__n_estimators': 100, 'classifier__max_depth': 3, 'classifier__learning_rate': 0.01, 'classifier__colsample_bytree': 0.8}",0.9639098257221786,0.9607575757575757,0.9774864476158867,0.9581989606228047,0.9663238221632382,0.9653353263763368,0.006671468208868563,30
